time_s,temperature_C,moisture_kg_per_kg
14100.0,50.152,0.04996
14160.0,49.984,0.05006
14220.0,50.142,0.05007
14280.0,49.759,0.04996
14340.0,49.805,0.04995
14400.0,50.0,0.05
14460.0,50.0,0.05
14520.0,50.0,0.05
14580.0,50.0,0.05
14640.0,50.0,0.05
14700.0,50.0,0.05
14760.0,50.0,0.05
14820.0,50.0,0.05
14880.0,50.0,0.05
14940.0,50.0,0.05
15000.0,50.0,0.05
15060.0,50.0,0.05
15120.0,50.0,0.05
15180.0,50.0,0.05
15240.0,50.0,0.05
15300.0,50.0,0.05
15360.0,50.0,0.05
15420.0,50.0,0.05
15480.0,50.0,0.05
15540.0,50.0,0.05
15600.0,50.0,0.05
15660.0,50.0,0.05
15720.0,50.0,0.05
15780.0,50.0,0.05
15840.0,50.0,0.05
15900.0,50.0,0.05
15960.0,50.0,0.05
16020.0,50.0,0.05
16080.0,50.0,0.05
16140.0,50.0,0.05
16200.0,50.0,0.05
16260.0,50.0,0.05
16320.0,50.0,0.05
16380.0,50.0,0.05
16440.0,50.0,0.05
16500.0,50.0,0.05
16560.0,50.0,0.05
16620.0,50.0,0.05
16680.0,50.0,0.05
16740.0,50.0,0.05
16800.0,50.0,0.05
16860.0,50.0,0.05
16920.0,50.0,0.05
16980.0,50.0,0.05
17040.0,50.0,0.05
17100.0,50.0,0.05
17160.0,50.0,0.05
17220.0,50.0,0.05
17280.0,50.0,0.05
17340.0,50.0,0.05
17400.0,50.0,0.05
17460.0,50.0,0.05
17520.0,50.0,0.05
17580.0,50.0,0.05
17640.0,50.0,0.05
17700.0,50.0,0.05
17760.0,50.0,0.05
17820.0,50.0,0.05
17880.0,50.0,0.05
17940.0,50.0,0.05
18000.0,50.0,0.05
18060.0,50.0,0.05
18120.0,50.0,0.05
18180.0,50.0,0.05
18240.0,50.0,0.05
18300.0,50.0,0.05
18360.0,50.0,0.05
18420.0,50.0,0.05
18480.0,50.0,0.05
18540.0,50.0,0.05
18600.0,50.0,0.05
18660.0,50.0,0.05
18720.0,50.0,0.05
18780.0,50.0,0.05
18840.0,50.0,0.05
18900.0,50.0,0.05
18960.0,50.0,0.05
19020.0,50.0,0.05
19080.0,50.0,0.05
19140.0,50.0,0.05
19200.0,50.0,0.05
19260.0,50.0,0.05
19320.0,50.0,0.05
19380.0,50.0,0.05
19440.0,50.0,0.05
19500.0,50.0,0.05
19560.0,50.0,0.05
19620.0,50.0,0.05
19680.0,50.0,0.05
19740.0,50.0,0.05
19800.0,50.0,0.05
19860.0,50.0,0.05
19920.0,50.0,0.05
19980.0,50.0,0.05
20040.0,50.0,0.05
20100.0,50.0,0.05
20160.0,50.0,0.05
20220.0,50.0,0.05
20280.0,50.0,0.05
20340.0,50.0,0.05
20400.0,50.0,0.05
20460.0,50.0,0.05
20520.0,50.0,0.05
20580.0,50.0,0.05
20640.0,50.0,0.05
20700.0,50.0,0.05
20760.0,50.0,0.05
20820.0,50.0,0.05
20880.0,50.0,0.05
20940.0,50.0,0.05
21000.0,50.0,0.05
21060.0,50.0,0.05
21120.0,50.0,0.05
21180.0,50.0,0.05
21240.0,50.0,0.05
21300.0,50.0,0.05
21360.0,50.0,0.05
21420.0,50.0,0.05
21480.0,50.0,0.05
21540.0,50.0,0.05
21600.0,50.0,0.05
21660.0,50.0,0.05
21720.0,50.0,0.05
21780.0,50.0,0.05
21840.0,50.0,0.05
21900.0,50.0,0.05
21960.0,50.0,0.05
22020.0,50.0,0.05
22080.0,50.0,0.05
22140.0,50.0,0.05
22200.0,50.0,0.05
22260.0,50.0,0.05
22320.0,50.0,0.05
22380.0,50.0,0.05
22440.0,50.0,0.05
22500.0,50.0,0.05
22560.0,50.0,0.05
22620.0,50.0,0.05
22680.0,50.0,0.05
22740.0,50.0,0.05
22800.0,50.0,0.05
22860.0,50.0,0.05
22920.0,50.0,0.05
22980.0,50.0,0.05
23040.0,50.0,0.05
23100.0,50.0,0.05
23160.0,50.0,0.05
23220.0,50.0,0.05
23280.0,50.0,0.05
23340.0,50.0,0.05
23400.0,50.0,0.05
23460.0,50.0,0.05
23520.0,50.0,0.05
23580.0,50.0,0.05
23640.0,50.0,0.05
23700.0,50.0,0.05
23760.0,50.0,0.05
23820.0,50.0,0.05
23880.0,50.0,0.05
23940.0,50.0,0.05
24000.0,50.0,0.05
24060.0,50.0,0.05
24120.0,50.0,0.05
24180.0,50.0,0.05
24240.0,50.0,0.05
24300.0,50.0,0.05
24360.0,50.0,0.05
24420.0,50.0,0.05
24480.0,50.0,0.05
24540.0,50.0,0.05
24600.0,50.0,0.05
24660.0,50.0,0.05
24720.0,50.0,0.05
24780.0,50.0,0.05
24840.0,50.0,0.05
24900.0,50.0,0.05
24960.0,50.0,0.05
25020.0,50.0,0.05
25080.0,50.0,0.05
25140.0,50.0,0.05
25200.0,50.0,0.05
25260.0,50.0,0.05
25320.0,50.0,0.05
25380.0,50.0,0.05
25440.0,50.0,0.05
25500.0,50.0,0.05
25560.0,50.0,0.05
25620.0,50.0,0.05
25680.0,50.0,0.05
25740.0,50.0,0.05
25800.0,50.0,0.05
25860.0,50.0,0.05
25920.0,50.0,0.05
25980.0,50.0,0.05
26040.0,50.0,0.05
26100.0,50.0,0.05
26160.0,50.0,0.05
26220.0,50.0,0.05
26280.0,50.0,0.05
26340.0,50.0,0.05
26400.0,50.0,0.05
26460.0,50.0,0.05
26520.0,50.0,0.05
26580.0,50.0,0.05
26640.0,50.0,0.05
26700.0,50.0,0.05
26760.0,50.0,0.05
26820.0,50.0,0.05
26880.0,50.0,0.05
26940.0,50.0,0.05
27000.0,50.0,0.05
27060.0,50.0,0.05
27120.0,50.0,0.05
27180.0,50.0,0.05
27240.0,50.0,0.05
27300.0,50.0,0.05
27360.0,50.0,0.05
27420.0,50.0,0.05
27480.0,50.0,0.05
27540.0,50.0,0.05
27600.0,50.0,0.05
27660.0,50.0,0.05
27720.0,50.0,0.05
27780.0,50.0,0.05
27840.0,50.0,0.05
27900.0,50.0,0.05
27960.0,50.0,0.05
28020.0,50.0,0.05
28080.0,50.0,0.05
28140.0,50.0,0.05
28200.0,50.0,0.05
28260.0,50.0,0.05
28320.0,50.0,0.05
28380.0,50.0,0.05
28440.0,50.0,0.05
28500.0,50.0,0.05
28560.0,50.0,0.05
28620.0,50.0,0.05
28680.0,50.0,0.05
28740.0,50.0,0.05
28800.0,50.0,0.05
28860.0,50.0,0.05
28920.0,50.0,0.05
28980.0,50.0,0.05
29040.0,50.0,0.05
29100.0,50.0,0.05
29160.0,50.0,0.05
29220.0,50.0,0.05
29280.0,50.0,0.05
29340.0,50.0,0.05
29400.0,50.0,0.05
29460.0,50.0,0.05
29520.0,50.0,0.05
29580.0,50.0,0.05
29640.0,50.0,0.05
29700.0,50.0,0.05
29760.0,50.0,0.05
29820.0,50.0,0.05
29880.0,50.0,0.05
29940.0,50.0,0.05
30000.0,50.0,0.05
30060.0,50.0,0.05
30120.0,50.0,0.05
30180.0,50.0,0.05
30240.0,50.0,0.05
30300.0,50.0,0.05
30360.0,50.0,0.05
30420.0,50.0,0.05
30480.0,50.0,0.05
30540.0,50.0,0.05
30600.0,50.0,0.05
30660.0,50.0,0.05
30720.0,50.0,0.05
30780.0,50.0,0.05
30840.0,50.0,0.05
30900.0,50.0,0.05
30960.0,50.0,0.05
31020.0,50.0,0.05
31080.0,50.0,0.05
31140.0,50.0,0.05
31200.0,50.0,0.05
31260.0,50.0,0.05
31320.0,50.0,0.05
31380.0,50.0,0.05
31440.0,50.0,0.05
31500.0,50.0,0.05
31560.0,50.0,0.05
31620.0,50.0,0.05
31680.0,50.0,0.05
31740.0,50.0,0.05
31800.0,50.0,0.05
31860.0,50.0,0.05
31920.0,50.0,0.05
31980.0,50.0,0.05
32040.0,50.0,0.05
32100.0,50.0,0.05
32160.0,50.0,0.05
32220.0,50.0,0.05
32280.0,50.0,0.05
32340.0,50.0,0.05
32400.0,50.0,0.05
32460.0,50.0,0.05
32520.0,50.0,0.05
32580.0,50.0,0.05
32640.0,50.0,0.05
32700.0,50.0,0.05
32760.0,50.0,0.05
32820.0,50.0,0.05
32880.0,50.0,0.05
32940.0,50.0,0.05
33000.0,50.0,0.05
33060.0,50.0,0.05
33120.0,50.0,0.05
33180.0,50.0,0.05
33240.0,50.0,0.05
33300.0,50.0,0.05
33360.0,50.0,0.05
33420.0,50.0,0.05
33480.0,50.0,0.05
33540.0,50.0,0.05
33600.0,50.0,0.05
33660.0,50.0,0.05
33720.0,50.0,0.05
33780.0,50.0,0.05
33840.0,50.0,0.05
33900.0,50.0,0.05
33960.0,50.0,0.05
34020.0,50.0,0.05
34080.0,50.0,0.05
34140.0,50.0,0.05
34200.0,50.0,0.05
34260.0,50.0,0.05
34320.0,50.0,0.05
34380.0,50.0,0.05
34440.0,50.0,0.05
34500.0,50.0,0.05
34560.0,50.0,0.05
34620.0,50.0,0.05
34680.0,50.0,0.05
34740.0,50.0,0.05
34800.0,50.0,0.05
34860.0,50.0,0.05
34920.0,50.0,0.05
34980.0,50.0,0.05
35040.0,50.0,0.05
35100.0,50.0,0.05
35160.0,50.0,0.05
35220.0,50.0,0.05
35280.0,50.0,0.05
35340.0,50.0,0.05
35400.0,50.0,0.05
35460.0,50.0,0.05
35520.0,50.0,0.05
35580.0,50.0,0.05
35640.0,50.0,0.05
35700.0,50.0,0.05
35760.0,50.0,0.05
35820.0,50.0,0.05
35880.0,50.0,0.05
35940.0,50.0,0.05
36000.0,50.0,0.05
36060.0,50.0,0.05
36120.0,50.0,0.05
36180.0,50.0,0.05
36240.0,50.0,0.05
36300.0,50.0,0.05
36360.0,50.0,0.05
36420.0,50.0,0.05
36480.0,50.0,0.05
36540.0,50.0,0.05
36600.0,50.0,0.05
36660.0,50.0,0.05
36720.0,50.0,0.05
36780.0,50.0,0.05
36840.0,50.0,0.05
36900.0,50.0,0.05
36960.0,50.0,0.05
37020.0,50.0,0.05
37080.0,50.0,0.05
37140.0,50.0,0.05
37200.0,50.0,0.05
37260.0,50.0,0.05
37320.0,50.0,0.05
37380.0,50.0,0.05
37440.0,50.0,0.05
37500.0,50.0,0.05
37560.0,50.0,0.05
37620.0,50.0,0.05
37680.0,50.0,0.05
37740.0,50.0,0.05
37800.0,50.0,0.05
37860.0,50.0,0.05
37920.0,50.0,0.05
37980.0,50.0,0.05
38040.0,50.0,0.05
38100.0,50.0,0.05
38160.0,50.0,0.05
38220.0,50.0,0.05
38280.0,50.0,0.05
38340.0,50.0,0.05
38400.0,50.0,0.05
38460.0,50.0,0.05
38520.0,50.0,0.05
38580.0,50.0,0.05
38640.0,50.0,0.05
38700.0,50.0,0.05
38760.0,50.0,0.05
38820.0,50.0,0.05
38880.0,50.0,0.05
38940.0,50.0,0.05
39000.0,50.0,0.05
39060.0,50.0,0.05
39120.0,50.0,0.05
39180.0,50.0,0.05
39240.0,50.0,0.05
39300.0,50.0,0.05
39360.0,50.0,0.05
39420.0,50.0,0.05
39480.0,50.0,0.05
39540.0,50.0,0.05
39600.0,50.0,0.05
39660.0,50.0,0.05
39720.0,50.0,0.05
39780.0,50.0,0.05
39840.0,50.0,0.05
39900.0,50.0,0.05
39960.0,50.0,0.05
40020.0,50.0,0.05
40080.0,50.0,0.05
40140.0,50.0,0.05
40200.0,50.0,0.05
40260.0,50.0,0.05
40320.0,50.0,0.05
40380.0,50.0,0.05
40440.0,50.0,0.05
40500.0,50.0,0.05
40560.0,50.0,0.05
40620.0,50.0,0.05
40680.0,50.0,0.05
40740.0,50.0,0.05
40800.0,50.0,0.05
40860.0,50.0,0.05
40920.0,50.0,0.05
40980.0,50.0,0.05
41040.0,50.0,0.05
41100.0,50.0,0.05
41160.0,50.0,0.05
41220.0,50.0,0.05
41280.0,50.0,0.05
41340.0,50.0,0.05
41400.0,50.0,0.05
41460.0,50.0,0.05
41520.0,50.0,0.05
41580.0,50.0,0.05
41640.0,50.0,0.05
41700.0,50.0,0.05
41760.0,50.0,0.05
41820.0,50.0,0.05
41880.0,50.0,0.05
41940.0,50.0,0.05
42000.0,50.0,0.05
42060.0,50.0,0.05
42120.0,50.0,0.05
42180.0,50.0,0.05
42240.0,50.0,0.05
42300.0,50.0,0.05
42360.0,50.0,0.05
42420.0,50.0,0.05
42480.0,50.0,0.05
42540.0,50.0,0.05
42600.0,50.0,0.05
42660.0,50.0,0.05
42720.0,50.0,0.05
42780.0,50.0,0.05
42840.0,50.0,0.05
42900.0,50.0,0.05
42960.0,50.0,0.05
43020.0,50.0,0.05
43080.0,50.0,0.05
43140.0,50.0,0.05
43200.0,50.0,0.05
43260.0,50.0,0.05
43320.0,50.0,0.05
43380.0,50.0,0.05
43440.0,50.0,0.05
43500.0,50.0,0.05
43560.0,50.0,0.05
43620.0,50.0,0.05
43680.0,50.0,0.05
43740.0,50.0,0.05
43800.0,50.0,0.05
43860.0,50.0,0.05
43920.0,50.0,0.05
43980.0,50.0,0.05
44040.0,50.0,0.05
44100.0,50.0,0.05
44160.0,50.0,0.05
44220.0,50.0,0.05
44280.0,50.0,0.05
44340.0,50.0,0.05
44400.0,50.0,0.05
44460.0,50.0,0.05
44520.0,50.0,0.05
44580.0,50.0,0.05
44640.0,50.0,0.05
44700.0,50.0,0.05
44760.0,50.0,0.05
44820.0,50.0,0.05
44880.0,50.0,0.05
44940.0,50.0,0.05
45000.0,50.0,0.05
45060.0,50.0,0.05
45120.0,50.0,0.05
45180.0,50.0,0.05
45240.0,50.0,0.05
45300.0,50.0,0.05
45360.0,50.0,0.05
45420.0,50.0,0.05
45480.0,50.0,0.05
45540.0,50.0,0.05
45600.0,50.0,0.05
45660.0,50.0,0.05
45720.0,50.0,0.05
45780.0,50.0,0.05
45840.0,50.0,0.05
45900.0,50.0,0.05
45960.0,50.0,0.05
46020.0,50.0,0.05
46080.0,50.0,0.05
46140.0,50.0,0.05
46200.0,50.0,0.05
46260.0,50.0,0.05
46320.0,50.0,0.05
46380.0,50.0,0.05
46440.0,50.0,0.05
46500.0,50.0,0.05
46560.0,50.0,0.05
46620.0,50.0,0.05
46680.0,50.0,0.05
46740.0,50.0,0.05
46800.0,50.0,0.05
46860.0,50.0,0.05
46920.0,50.0,0.05
46980.0,50.0,0.05
47040.0,50.0,0.05
47100.0,50.0,0.05
47160.0,50.0,0.05
47220.0,50.0,0.05
47280.0,50.0,0.05
47340.0,50.0,0.05
47400.0,50.0,0.05
47460.0,50.0,0.05
47520.0,50.0,0.05
47580.0,50.0,0.05
47640.0,50.0,0.05
47700.0,50.0,0.05
47760.0,50.0,0.05
47820.0,50.0,0.05
47880.0,50.0,0.05
47940.0,50.0,0.05
48000.0,50.0,0.05
48060.0,50.0,0.05
48120.0,50.0,0.05
48180.0,50.0,0.05
48240.0,50.0,0.05
48300.0,50.0,0.05
48360.0,50.0,0.05
48420.0,50.0,0.05
48480.0,50.0,0.05
48540.0,50.0,0.05
48600.0,50.0,0.05
48660.0,50.0,0.05
48720.0,50.0,0.05
48780.0,50.0,0.05
48840.0,50.0,0.05
48900.0,50.0,0.05
48960.0,50.0,0.05
49020.0,50.0,0.05
49080.0,50.0,0.05
49140.0,50.0,0.05
49200.0,50.0,0.05
49260.0,50.0,0.05
49320.0,50.0,0.05
49380.0,50.0,0.05
49440.0,50.0,0.05
49500.0,50.0,0.05
49560.0,50.0,0.05
49620.0,50.0,0.05
49680.0,50.0,0.05
49740.0,50.0,0.05
49800.0,50.0,0.05
49860.0,50.0,0.05
49920.0,50.0,0.05
49980.0,50.0,0.05
50040.0,50.0,0.05
50100.0,50.0,0.05
50160.0,50.0,0.05
50220.0,50.0,0.05
50280.0,50.0,0.05
50340.0,50.0,0.05
50400.0,50.0,0.05
50460.0,50.0,0.05
50520.0,50.0,0.05
50580.0,50.0,0.05
50640.0,50.0,0.05
50700.0,50.0,0.05
50760.0,50.0,0.05
50820.0,50.0,0.05
50880.0,50.0,0.05
50940.0,50.0,0.05
51000.0,50.0,0.05
51060.0,50.0,0.05
51120.0,50.0,0.05
51180.0,50.0,0.05
51240.0,50.0,0.05
51300.0,50.0,0.05
51360.0,50.0,0.05
51420.0,50.0,0.05
51480.0,50.0,0.05
51540.0,50.0,0.05
51600.0,50.0,0.05
51660.0,50.0,0.05
51720.0,50.0,0.05
51780.0,50.0,0.05
51840.0,50.0,0.05
51900.0,50.0,0.05
51960.0,50.0,0.05
52020.0,50.0,0.05
52080.0,50.0,0.05
52140.0,50.0,0.05
52200.0,50.0,0.05
52260.0,50.0,0.05
52320.0,50.0,0.05
52380.0,50.0,0.05
52440.0,50.0,0.05
52500.0,50.0,0.05
52560.0,50.0,0.05
52620.0,50.0,0.05
52680.0,50.0,0.05
52740.0,50.0,0.05
52800.0,50.0,0.05
52860.0,50.0,0.05
52920.0,50.0,0.05
52980.0,50.0,0.05
53040.0,50.0,0.05
53100.0,50.0,0.05
53160.0,50.0,0.05
53220.0,50.0,0.05
53280.0,50.0,0.05
53340.0,50.0,0.05
53400.0,50.0,0.05
53460.0,50.0,0.05
53520.0,50.0,0.05
53580.0,50.0,0.05
53640.0,50.0,0.05
53700.0,50.0,0.05
53760.0,50.0,0.05
53820.0,50.0,0.05
53880.0,50.0,0.05
53940.0,50.0,0.05
54000.0,50.0,0.05
54060.0,50.0,0.05
54120.0,50.0,0.05
54180.0,50.0,0.05
54240.0,50.0,0.05
54300.0,50.0,0.05
54360.0,50.0,0.05
54420.0,50.0,0.05
54480.0,50.0,0.05
54540.0,50.0,0.05
54600.0,50.0,0.05
54660.0,50.0,0.05
54720.0,50.0,0.05
54780.0,50.0,0.05
54840.0,50.0,0.05
54900.0,50.0,0.05
54960.0,50.0,0.05
55020.0,50.0,0.05
55080.0,50.0,0.05
55140.0,50.0,0.05
55200.0,50.0,0.05
55260.0,50.0,0.05
55320.0,50.0,0.05
55380.0,50.0,0.05
55440.0,50.0,0.05
55500.0,50.0,0.05
55560.0,50.0,0.05
55620.0,50.0,0.05
55680.0,50.0,0.05
55740.0,50.0,0.05
55800.0,50.0,0.05
55860.0,50.0,0.05
55920.0,50.0,0.05
55980.0,50.0,0.05
56040.0,50.0,0.05
56100.0,50.0,0.05
56160.0,50.0,0.05
56220.0,50.0,0.05
56280.0,50.0,0.05
56340.0,50.0,0.05
56400.0,50.0,0.05
56460.0,50.0,0.05
56520.0,50.0,0.05
56580.0,50.0,0.05
56640.0,50.0,0.05
56700.0,50.0,0.05
56760.0,50.0,0.05
56820.0,50.0,0.05
56880.0,50.0,0.05
56940.0,50.0,0.05
57000.0,50.0,0.05
57060.0,50.0,0.05
57120.0,50.0,0.05
57180.0,50.0,0.05
57240.0,50.0,0.05
57300.0,50.0,0.05
57360.0,50.0,0.05
57420.0,50.0,0.05
57480.0,50.0,0.05
57540.0,50.0,0.05
57600.0,50.0,0.05
57660.0,50.0,0.05
57720.0,50.0,0.05
57780.0,50.0,0.05
57840.0,50.0,0.05
57900.0,50.0,0.05
57960.0,50.0,0.05
58020.0,50.0,0.05
58080.0,50.0,0.05
58140.0,50.0,0.05
58200.0,50.0,0.05
58260.0,50.0,0.05
58320.0,50.0,0.05
58380.0,50.0,0.05
58440.0,50.0,0.05
58500.0,50.0,0.05
58560.0,50.0,0.05
58620.0,50.0,0.05
58680.0,50.0,0.05
58740.0,50.0,0.05
58800.0,50.0,0.05
58860.0,50.0,0.05
58920.0,50.0,0.05
58980.0,50.0,0.05
59040.0,50.0,0.05
59100.0,50.0,0.05
59160.0,50.0,0.05
59220.0,50.0,0.05
59280.0,50.0,0.05
59340.0,50.0,0.05
59400.0,50.0,0.05
59460.0,50.0,0.05
59520.0,50.0,0.05
59580.0,50.0,0.05
59640.0,50.0,0.05
59700.0,50.0,0.05
59760.0,50.0,0.05
59820.0,50.0,0.05
59880.0,50.0,0.05
59940.0,50.0,0.05
60000.0,50.0,0.05
60060.0,50.0,0.05
60120.0,50.0,0.05
60180.0,50.0,0.05
60240.0,50.0,0.05
60300.0,50.0,0.05
60360.0,50.0,0.05
60420.0,50.0,0.05
60480.0,50.0,0.05
60540.0,50.0,0.05
60600.0,50.0,0.05
60660.0,50.0,0.05
60720.0,50.0,0.05
60780.0,50.0,0.05
60840.0,50.0,0.05
60900.0,50.0,0.05
60960.0,50.0,0.05
61020.0,50.0,0.05
61080.0,50.0,0.05
61140.0,50.0,0.05
61200.0,50.0,0.05
61260.0,50.0,0.05
61320.0,50.0,0.05
61380.0,50.0,0.05
61440.0,50.0,0.05
61500.0,50.0,0.05
61560.0,50.0,0.05
61620.0,50.0,0.05
61680.0,50.0,0.05
61740.0,50.0,0.05
61800.0,50.0,0.05
61860.0,50.0,0.05
61920.0,50.0,0.05
61980.0,50.0,0.05
62040.0,50.0,0.05
62100.0,50.0,0.05
62160.0,50.0,0.05
62220.0,50.0,0.05
62280.0,50.0,0.05
62340.0,50.0,0.05
62400.0,50.0,0.05
62460.0,50.0,0.05
62520.0,50.0,0.05
62580.0,50.0,0.05
62640.0,50.0,0.05
62700.0,50.0,0.05
62760.0,50.0,0.05
62820.0,50.0,0.05
62880.0,50.0,0.05
62940.0,50.0,0.05
63000.0,50.0,0.05
63060.0,50.0,0.05
63120.0,50.0,0.05
63180.0,50.0,0.05
63240.0,50.0,0.05
63300.0,50.0,0.05
